ram,ram_category,ram_per_core,storage_ram_ratio,performance_score,battery_power,battery_wt_ratio,px_width,px_height,battery_category,pixel_density,screen_area,mobile_wt,n_cores,price_range
2750,2,1375.0,10.05,6.6,1211,9.32,963,58.0,1,137.82,6,130,2,2
941,0,235.25,53.0,1.88,769,6.87,1780,1385.0,0,140.96,120,112,4,0
2278,2,379.67,0.86,39.64,671,7.06,1617,614.0,0,123.55,52,95,6,2
2273,2,568.25,11.21,4.55,1872,10.88,1088,672.0,2,142.09,32,172,4,2
2355,2,471.0,5.83,27.08,1076,5.63,1718,1088.0,1,112.97,272,191,5,2
2328,2,2328.0,21.07,4.42,1325,9.08,695,499.0,1,47.53,170,146,1,2
2638,2,1319.0,10.46,11.61,911,5.01,763,157.0,0,86.55,32,182,2,1
558,0,93.0,35.66,2.34,1273,7.15,1399,485.0,1,164.52,40,178,6,0
1345,1,336.25,27.59,2.69,1062,8.56,817,571.0,1,58.63,96,124,4,0
425,0,212.5,23.3,1.27,1317,8.55,542,431.0,1,86.56,42,154,2,0
2192,2,548.0,7.14,25.43,940,8.17,1090,499.0,0,74.92,195,115,4,1
3397,3,566.17,4.1,40.76,729,5.4,1055,563.0,0,59.79,285,135,6,2
1208,1,172.57,2.34,20.29,1494,16.06,1003,944.0,1,91.82,182,93,7,1
267,0,133.5,74.85,0.85,1546,12.47,1491,1138.0,2,144.28,120,124,2,0
3518,3,879.5,9.62,9.85,1253,11.09,647,161.0,1,83.34,21,113,4,3
3122,3,390.25,5.08,12.49,895,5.46,1575,126.0,0,197.5,42,164,8,2
1050,1,131.25,38.21,15.96,793,6.4,1196,15.0,0,99.67,99,124,8,0
3358,3,1679.0,16.57,12.09,1628,11.97,1713,500.0,2,99.14,187,136,2,3
2929,2,366.12,14.19,63.27,625,4.53,1771,203.0,0,162.05,40,138,8,2
624,0,78.0,16.92,7.49,1110,7.25,1950,961.0,1,217.39,63,153,8,0
1598,1,1598.0,29.51,2.72,999,7.57,1970,608.0,0,257.71,42,132,1,1
2052,2,410.4,11.41,5.13,1856,11.97,1155,277.0,2,65.99,102,155,5,2
1249,1,208.17,11.37,19.48,1715,14.29,1849,114.0,2,108.97,32,120,6,1
412,0,206.0,107.5,1.57,1897,12.32,738,630.0,2,53.91,187,154,2,0
595,0,297.5,27.9,2.86,1202,9.85,1742,404.0,1,89.41,114,122,2,0
263,0,37.57,53.25,3.13,1171,7.01,755,248.0,1,113.53,30,167,7,0
2577,2,322.12,8.41,41.23,964,11.21,1234,225.0,0,69.69,272,86,8,2
639,0,159.75,63.53,6.13,1973,10.22,851,699.0,2,157.32,36,193,4,0
3206,3,3206.0,0.62,1.92,1992,14.13,895,649.0,2,100.5,90,141,1,3
1550,1,310.0,16.11,20.15,546,3.43,1658,416.0,0,213.67,14,159,5,1
1646,1,823.0,18.16,1.65,1093,6.39,1420,1310.0,1,148.61,72,171,2,1
1930,1,482.5,17.63,15.44,1880,9.4,1983,930.0,2,121.68,119,200,4,2
3695,3,1847.5,2.97,8.13,1765,20.29,1175,835.0,2,205.92,30,87,2,3
3235,3,404.38,11.05,12.94,1640,18.85,1806,664.0,2,274.89,6,87,8,3
2334,2,389.0,2.94,7.0,1830,9.58,1583,460.0,2,183.16,56,191,6,2
1998,1,499.5,30.23,4.8,826,4.42,1615,778.0,0,99.59,68,187,4,1
2258,2,2258.0,3.04,4.97,1864,13.13,1545,225.0,2,141.94,10,142,1,2
1869,1,267.0,21.82,7.85,586,4.84,1118,785.0,0,105.08,24,121,7,1
1825,1,608.33,15.94,16.42,1206,9.5,1713,1581.0,1,291.38,7,127,3,2
3946,3,789.2,1.26,9.86,832,5.04,1944,9.0,0,149.54,60,165,5,3
436,0,62.29,15.22,8.55,848,8.23,1294,7.0,0,117.64,60,103,7,0
2678,2,446.33,19.52,46.6,1851,16.53,1175,174.0,2,169.69,36,112,6,2
3887,3,3887.0,15.14,1.94,1166,14.58,638,437.0,1,85.92,48,80,1,3
1813,1,453.25,18.71,15.23,1776,10.33,623,278.0,2,40.13,208,172,4,1
817,0,408.5,30.07,1.96,1254,9.36,1372,1288.0,1,125.46,14,134,2,0
3614,3,3614.0,6.61,5.78,1494,14.79,1190,979.0,1,96.31,180,101,1,3
2013,2,251.62,18.88,35.43,984,8.27,1931,56.0,0,160.98,77,119,8,1
543,0,108.6,7.93,2.17,1179,7.66,1429,913.0,1,188.42,56,154,5,0
3400,3,425.0,7.89,51.68,513,2.95,710,282.0,0,44.94,96,174,8,2
2623,2,437.17,6.39,7.87,557,6.26,710,322.0,0,43.31,272,89,6,1
2700,2,675.0,12.06,18.36,744,7.09,1963,1252.0,0,232.83,27,105,4,2
1400,1,700.0,14.31,2.24,1129,9.73,1702,1128.0,1,170.15,66,116,2,1
3127,3,625.4,18.39,35.96,1148,6.75,688,606.0,1,83.35,70,170,5,2
2803,2,560.6,15.51,37.84,1793,10.25,1459,655.0,2,79.96,171,175,5,3
2518,2,503.6,5.86,28.96,1310,8.73,970,954.0,1,71.61,306,150,5,2
3564,3,594.0,1.68,25.66,1604,8.4,1042,68.0,2,130.53,14,191,6,3
2515,2,2515.0,14.48,4.02,1676,11.56,1197,134.0,2,80.3,112,145,1,2
3654,3,1218.0,10.9,30.69,1001,8.56,1836,922.0,1,146.75,117,117,3,3
3930,3,491.25,6.09,84.89,1086,8.04,1976,1874.0,1,151.3,17,135,8,3
3476,3,496.57,11.16,12.17,1986,22.31,599,251.0,2,54.12,88,89,7,3
3242,3,3242.0,12.55,2.59,634,3.3,1853,1362.0,0,121.04,198,192,1,3
2666,2,444.33,19.23,12.8,502,6.12,1159,281.0,0,198.76,20,82,6,2
1695,1,211.88,27.35,14.92,1641,16.92,1994,224.0,2,143.32,78,97,8,2
3510,3,1170.0,4.25,14.74,623,3.3,844,778.0,0,76.53,56,189,3,2
3438,3,429.75,4.92,30.25,962,5.98,1424,546.0,0,101.67,42,161,8,3
2033,2,508.25,19.66,21.96,1057,10.9,891,397.0,1,57.38,144,97,4,1
1017,1,1017.0,56.72,1.53,1862,10.23,1046,386.0,2,92.91,33,182,1,1
1686,1,843.0,21.76,10.12,555,2.88,1970,214.0,0,220.18,8,193,2,1
862,0,172.4,61.58,11.64,1000,7.41,833,461.0,1,119.01,42,135,5,0
957,0,191.4,10.63,2.39,841,10.38,675,125.0,0,98.07,30,81,5,0
3494,3,873.5,4.56,40.53,865,9.72,1009,335.0,0,75.94,39,89,4,3
3083,3,770.75,18.0,32.06,999,6.05,1641,342.0,0,186.25,32,165,4,2
1656,1,276.0,17.47,11.92,1232,9.4,761,625.0,1,109.42,32,131,6,1
313,0,156.5,83.81,1.44,1194,7.24,509,494.0,1,44.33,15,165,2,0
3282,3,410.25,6.05,13.13,612,3.42,1487,1145.0,0,110.4,32,179,8,3
3629,3,604.83,12.9,63.14,1362,7.32,1042,600.0,1,60.12,323,186,6,3
1687,1,843.5,25.18,5.74,1469,8.69,711,484.0,1,53.76,75,169,2,1
1149,1,287.25,22.91,3.68,986,5.42,679,199.0,0,78.62,56,182,4,0
3899,3,1299.67,15.87,32.75,1843,17.72,832,21.0,2,138.71,20,104,3,3
1783,1,891.5,2.17,1.78,1561,11.65,1811,885.0,2,143.98,156,134,2,2
1629,1,325.8,27.8,4.07,1695,8.97,1208,308.0,2,138.52,48,189,5,1
2528,2,2528.0,3.11,6.57,667,3.61,1947,1015.0,0,182.97,88,185,1,2
3256,3,465.14,0.61,45.58,1768,20.09,1814,1303.0,2,223.35,54,88,7,3
2341,2,292.62,17.18,52.44,1269,7.05,1036,406.0,1,101.16,90,180,8,2
2785,2,2785.0,20.21,7.8,1109,7.34,833,124.0,1,52.64,150,151,1,2
3761,3,1253.67,3.71,5.64,936,5.71,1677,150.0,0,120.26,13,164,3,3
1513,1,252.17,3.17,18.16,1713,8.61,1963,108.0,2,122.87,90,199,6,1
2240,2,1120.0,19.67,7.62,1175,7.04,557,90.0,1,51.29,60,167,2,1
820,0,205.0,5.55,3.28,1940,10.0,1809,588.0,2,95.11,342,194,4,1
1875,1,937.5,30.55,1.88,855,5.38,1196,1028.0,0,92.77,128,159,2,1
920,0,306.67,33.05,1.38,771,4.91,1247,776.0,0,86.4,32,157,3,0
3615,3,903.75,17.35,36.15,645,3.71,584,278.0,0,34.04,144,174,4,2
1412,1,201.71,4.73,17.79,1307,14.85,1103,897.0,1,83.63,144,88,7,1
361,0,361.0,11.05,1.05,1948,14.32,700,651.0,2,136.56,6,136,1,0
1540,1,385.0,31.17,3.7,1509,18.63,1684,1010.0,2,151.05,96,81,4,1
1077,1,538.5,9.55,6.03,626,5.74,1759,737.0,0,272.45,6,109,2,0
3610,3,722.0,11.03,36.1,1190,12.8,1646,1399.0,1,154.3,91,93,5,3
512,0,85.33,95.0,6.45,1727,10.93,1288,376.0,2,223.63,10,158,6,0
3024,3,378.0,20.31,72.58,1670,14.65,1330,1117.0,2,248.12,36,114,8,3
1610,1,1610.0,16.15,0.8,1150,8.58,1947,234.0,1,163.42,66,134,1,1
2201,2,2201.0,7.11,6.38,1208,6.9,1028,691.0,1,68.81,272,175,1,1
3338,3,476.86,12.5,30.38,1812,11.19,1550,380.0,2,83.99,234,162,7,3
3473,3,868.25,17.47,20.84,770,3.93,1483,603.0,0,200.11,21,196,4,3
2203,2,275.38,4.44,22.91,1559,13.68,681,117.0,2,86.37,35,114,8,1
940,0,235.0,12.77,1.88,1902,12.27,877,766.0,2,77.63,140,155,4,1
1155,1,144.38,3.26,23.1,1751,11.99,1952,1499.0,2,123.06,266,146,8,1
3872,3,968.0,5.15,27.88,1416,15.23,1578,1175.0,1,178.86,20,93,4,3
1882,1,313.67,31.48,5.65,1288,11.2,1503,988.0,1,105.8,96,115,6,2
1798,1,224.75,8.62,41.71,1003,8.43,1905,190.0,1,112.61,112,119,8,1
2598,2,433.0,6.83,7.79,1715,17.86,1375,674.0,2,85.07,34,96,6,3
1567,1,1567.0,28.22,0.78,1967,9.88,1374,518.0,2,91.78,30,199,1,1
1491,1,1491.0,1.29,1.49,962,7.7,1916,1618.0,0,147.52,32,125,1,1
2003,2,1001.5,20.43,6.01,1487,12.39,989,857.0,1,100.67,48,120,2,2
3905,3,976.25,13.8,24.99,1569,8.26,665,371.0,2,108.78,12,190,4,3
291,0,58.2,148.37,4.36,1146,10.32,583,73.0,1,29.38,171,111,5,0
1693,1,211.62,5.13,20.32,1379,11.69,755,98.0,1,63.44,44,118,8,1
1788,1,447.0,13.54,13.59,1504,9.89,1853,395.0,2,135.33,143,152,4,1
3322,3,553.67,7.77,23.92,1945,17.37,1540,1064.0,2,98.52,126,112,6,3
1751,1,291.83,17.68,29.42,1630,20.38,1726,712.0,2,143.62,120,80,6,2
1641,1,1641.0,13.51,4.43,1125,9.62,939,774.0,1,81.13,112,117,1,1
2854,2,407.71,17.66,13.98,614,3.45,1040,1012.0,0,131.92,70,178,7,2
3115,3,778.75,5.41,12.46,854,8.46,1148,730.0,0,170.06,42,101,4,2
3259,3,3259.0,13.71,5.54,1470,12.15,1090,777.0,1,121.69,10,121,1,3
1612,1,201.5,29.27,6.45,1826,10.62,1633,973.0,2,105.61,153,172,8,2
2319,2,579.75,15.65,4.64,807,6.35,829,245.0,0,144.07,20,127,4,1
1258,1,251.6,5.27,17.61,1996,14.46,1083,937.0,2,79.56,238,138,5,1
1543,1,308.6,25.52,15.43,1083,6.85,1164,937.0,1,78.65,54,158,5,1
3991,3,1995.5,12.26,3.99,1035,5.81,1171,574.0,1,100.32,48,178,2,3
3555,3,3555.0,17.36,5.69,1521,10.64,1630,678.0,2,294.23,10,143,1,3
3411,3,852.75,1.46,38.2,1314,15.1,512,82.0,1,28.81,272,87,4,3
524,0,65.5,39.23,7.96,535,2.82,1775,398.0,0,181.91,27,190,8,0
3541,3,590.17,9.84,40.37,673,4.74,1570,1096.0,0,100.77,306,142,6,3
1998,1,333.0,1.95,19.18,1219,7.21,1698,1419.0,1,221.29,18,169,6,2
3437,3,687.4,9.55,8.59,1606,8.03,770,157.0,2,65.49,11,200,5,3
1637,1,818.5,10.01,1.64,1603,14.06,1207,430.0,2,71.18,51,114,2,1
3064,3,3064.0,16.82,1.53,1958,12.8,1848,1524.0,2,299.42,42,153,1,3
2855,2,1427.5,4.16,2.86,695,3.55,1829,1649.0,0,144.86,208,196,2,2
1393,1,1393.0,36.29,0.84,1441,13.59,954,254.0,1,98.72,36,106,1,1
1633,1,233.29,19.47,25.15,1470,10.65,1988,1790.0,1,140.8,72,138,7,2
2392,2,598.0,19.7,10.52,1890,14.88,1832,1438.0,2,211.72,40,127,4,3
3284,3,1642.0,7.86,13.79,1152,14.05,1673,1304.0,1,132.57,30,82,2,3
464,0,77.33,36.16,2.51,1619,13.84,1180,813.0,2,179.12,35,117,6,0
1234,1,176.29,34.48,15.55,1002,5.57,1007,948.0,1,69.15,247,180,7,0
292,0,97.33,93.47,0.44,742,5.34,1288,1161.0,0,192.67,48,139,3,0
2521,2,840.33,12.88,15.88,1306,7.51,1258,867.0,1,218.26,30,174,3,2
2658,2,531.6,7.42,38.54,1424,7.91,1199,181.0,1,75.79,90,180,5,2
587,0,146.75,40.1,3.29,942,10.35,1532,754.0,0,243.93,18,91,4,0
2190,2,547.5,0.89,23.65,1934,16.39,1127,242.0,2,60.67,18,118,4,2
879,0,219.75,36.52,4.92,1290,11.73,742,405.0,1,49.73,32,110,4,0
1743,1,1743.0,29.96,3.66,930,11.62,1763,1569.0,0,295.01,7,80,1,2
1181,1,295.25,16.76,2.36,1699,10.89,1099,105.0,2,64.94,96,156,4,1
3330,3,475.71,8.65,11.66,1849,10.22,1986,978.0,2,147.58,56,181,7,3
3564,3,445.5,11.73,14.26,1922,12.56,1882,725.0,2,155.14,12,153,8,3
562,0,140.5,86.31,2.25,548,3.75,1657,657.0,0,99.03,238,146,4,0
1659,1,414.75,27.32,3.32,916,11.17,1393,1147.0,0,150.37,110,82,4,1
1816,1,227.0,7.47,7.26,1783,9.74,1566,910.0,2,139.32,84,183,8,2
1338,1,267.6,34.83,9.37,1083,6.94,503,295.0,1,34.3,128,156,5,0
2992,2,374.0,2.32,67.02,1698,12.96,508,26.0,2,31.79,45,131,8,2
315,0,39.38,17.17,2.02,1969,23.16,764,332.0,2,49.0,112,85,8,0
3249,3,464.14,0.61,43.21,869,4.41,533,519.0,0,37.2,114,197,7,2
3242,3,810.5,1.53,35.01,1337,6.68,1029,161.0,1,94.68,10,200,4,2
2725,2,681.25,10.14,8.72,637,3.28,1289,1080.0,0,105.1,150,194,4,2
586,0,146.5,40.16,1.41,833,5.74,1290,649.0,0,72.2,152,145,4,0
2454,2,818.0,3.61,17.67,1248,14.02,1686,71.0,1,168.75,72,89,3,2
804,0,201.0,33.89,2.89,1174,7.99,1244,744.0,1,80.53,238,147,4,0
2460,2,351.43,17.58,39.61,1831,12.37,1113,437.0,2,108.7,50,148,7,2
1295,1,1295.0,19.79,3.37,1002,6.86,1111,115.0,1,58.79,270,146,1,0
2625,2,525.0,3.0,26.25,1010,7.27,957,547.0,1,68.89,165,139,5,2
1999,1,999.5,10.23,2.0,1117,6.31,1035,495.0,1,71.7,135,177,2,1
2698,2,1349.0,5.48,14.57,990,6.47,1717,1466.0,0,188.14,88,153,2,2
3742,3,623.67,6.93,31.43,1564,12.12,1115,117.0,2,80.08,39,129,6,3
1193,1,238.6,16.6,16.7,1065,6.74,1722,760.0,1,110.72,208,158,5,1
3511,3,501.57,6.8,27.03,1982,15.36,1873,764.0,2,118.99,224,129,7,3
885,0,442.5,20.74,1.95,1607,8.37,1005,776.0,2,105.81,11,192,2,0
1044,1,208.8,4.47,15.66,1066,6.38,1504,53.0,1,167.21,56,167,5,0
2548,2,509.6,6.57,6.37,681,3.51,1702,371.0,0,248.85,6,194,5,2
2940,2,1470.0,6.39,12.35,1163,8.81,818,728.0,1,78.22,78,132,2,2
3966,3,793.2,2.77,15.86,1285,6.46,1896,1791.0,1,144.9,255,199,5,3
3484,3,435.5,13.71,13.94,753,6.22,1316,606.0,0,120.74,110,121,8,3
1246,1,1246.0,3.8,3.24,1779,19.77,1717,1225.0,2,162.25,24,90,1,1
2757,2,919.0,18.62,15.71,987,11.89,736,419.0,0,47.05,204,83,3,2
2378,2,792.67,9.91,6.42,511,3.76,1264,367.0,0,69.27,54,136,3,1
1794,1,299.0,6.48,19.38,1044,10.04,1263,1230.0,1,92.79,126,104,6,1
3933,3,491.62,8.12,15.73,1855,9.92,1161,267.0,2,148.91,42,187,8,3
1637,1,272.83,15.31,13.75,946,5.09,891,273.0,0,116.49,21,186,6,0
783,0,97.88,24.29,11.9,657,5.97,1905,705.0,0,290.18,6,110,8,0
3094,3,618.8,13.46,24.75,1673,9.19,679,214.0,2,54.76,48,182,5,2
1774,1,221.75,15.28,7.1,731,5.62,1032,424.0,0,85.82,96,130,8,1
256,0,36.57,168.57,1.43,926,5.75,793,84.0,0,41.97,126,161,7,0
1365,1,682.5,36.29,1.36,1261,14.66,1429,605.0,1,155.18,27,86,2,1
2339,2,779.67,18.87,7.72,618,3.29,1586,1175.0,0,98.69,38,188,3,2
2049,2,1024.5,27.13,9.43,936,7.26,938,657.0,0,88.09,96,129,2,1
3241,3,648.2,8.58,14.58,1485,9.4,1023,371.0,1,72.55,154,158,5,3
867,0,216.75,22.18,1.73,1339,16.74,1441,833.0,1,184.94,24,80,4,0
2175,2,435.0,22.48,14.14,508,6.2,1195,102.0,0,79.96,56,82,5,1
3497,3,1748.5,12.52,3.5,1938,16.02,1935,1299.0,2,122.66,180,121,2,3
609,0,152.25,14.39,3.17,995,9.57,1889,258.0,0,158.88,33,104,4,0
3285,3,547.5,13.0,33.51,1086,9.78,1150,56.0,1,95.95,55,111,6,2
3684,3,3684.0,9.47,8.47,1322,8.42,708,443.0,1,52.2,120,157,1,3
3586,3,597.67,15.82,40.88,1864,10.3,1793,1279.0,2,110.12,171,181,6,3
2322,2,580.5,10.98,4.64,1944,21.13,712,313.0,2,38.89,152,92,4,2
354,0,177.0,125.64,0.42,581,3.23,565,523.0,0,69.99,40,180,2,0
3204,3,801.0,8.36,8.97,1020,7.97,1482,919.0,1,91.78,18,128,4,3
1400,1,466.67,29.99,5.46,1936,13.93,1021,570.0,2,64.96,119,139,3,1
2308,2,288.5,9.77,31.39,1329,6.71,682,380.0,1,65.06,110,198,8,1
1082,1,135.25,39.77,4.33,808,7.7,529,119.0,0,33.89,75,105,8,0
3104,3,1552.0,12.77,7.45,994,6.06,839,296.0,0,49.43,119,164,2,2
2847,2,1423.5,7.64,11.39,1811,22.09,614,358.0,2,71.07,18,82,2,2
2256,2,282.0,19.1,45.12,765,8.69,1851,1364.0,0,328.47,6,88,8,2
1113,1,159.0,13.48,17.92,993,9.37,1639,424.0,0,112.86,14,106,7,0
3210,3,535.0,9.89,30.82,1136,7.57,1030,961.0,1,128.06,30,150,6,3
3990,3,665.0,5.76,11.97,719,6.36,1727,431.0,0,118.66,126,113,6,3
984,0,140.57,59.38,4.13,733,6.98,1739,950.0,0,110.09,68,105,7,0
3117,3,389.62,2.54,67.33,1946,15.82,1849,647.0,2,279.85,36,123,8,3
1622,1,231.71,28.5,18.17,1230,11.08,1963,1942.125,1,145.34,306,111,7,2
2967,2,989.0,21.35,8.9,1577,15.02,1432,116.0,2,179.59,21,105,3,3
1037,1,345.67,10.78,4.36,1514,10.97,538,306.0,2,38.68,45,138,3,0
2908,2,363.5,2.38,58.16,579,6.51,1517,808.0,0,132.21,48,89,8,2
1167,1,583.5,24.2,7.0,574,4.56,1334,94.0,0,222.88,15,126,2,0
2715,2,339.38,6.91,47.78,1072,9.4,877,380.0,1,59.74,135,114,8,2
1734,1,247.71,8.92,15.78,843,7.08,732,593.0,0,52.34,136,119,7,1
2259,2,753.0,4.77,10.17,1492,17.55,1746,1684.0,1,161.72,168,85,3,3
2921,2,973.67,5.42,25.41,1807,14.46,1415,1221.0,2,207.66,40,125,3,3
1244,1,414.67,35.75,2.61,909,6.23,1643,410.0,0,112.89,140,146,3,0
3132,3,1044.0,20.26,12.21,1876,19.14,1211,600.0,2,75.08,102,98,3,3
2488,2,497.6,9.09,29.86,1436,13.55,1411,189.0,1,158.18,32,106,5,2
1052,1,175.33,25.72,3.16,1251,9.41,591,308.0,1,55.54,99,133,6,0
2927,2,1463.5,9.46,2.93,636,4.18,742,148.0,0,47.29,90,152,2,2
2090,2,522.5,12.14,5.85,1354,9.96,918,297.0,1,160.81,5,136,4,1
2131,2,532.75,15.59,4.26,930,4.89,1726,1050.0,0,252.54,14,190,4,2
3362,3,3362.0,13.89,3.36,1830,15.64,1882,1191.0,2,159.09,130,117,1,3
1053,1,263.25,20.38,2.11,1424,17.8,1663,1399.0,1,144.88,154,80,4,1
1799,1,224.88,27.47,12.95,583,6.62,1794,1658.0,0,143.7,144,88,8,1
3124,3,624.8,17.14,7.81,648,5.94,1817,1153.0,0,358.66,30,109,5,3
1672,1,836.0,6.35,1.67,1203,11.04,510,35.0,1,28.4,221,109,2,0
1552,1,388.0,9.28,13.66,1777,17.77,874,553.0,2,94.02,80,100,4,1
1938,1,323.0,32.12,32.56,1299,15.65,908,46.0,1,45.46,152,83,6,1
3202,3,1601.0,14.56,12.17,1494,11.58,1177,207.0,1,85.36,13,129,2,3
1302,1,1302.0,38.64,0.91,527,4.12,1924,67.0,0,137.51,91,128,1,0
2296,2,574.0,27.32,25.72,793,4.43,1006,818.0,0,99.74,72,179,4,1
575,0,82.14,12.09,2.01,873,5.74,1411,1257.0,0,118.11,120,152,7,0
2359,2,393.17,4.99,15.57,722,7.76,1371,138.0,0,98.42,78,93,6,1
3314,3,662.8,5.99,24.86,1250,7.49,1020,11.0,1,145.72,30,167,5,2
440,0,146.67,113.27,2.24,1358,9.24,1635,889.0,1,124.07,140,147,3,0
2002,2,333.67,5.35,22.82,1035,5.98,1709,831.0,1,105.57,136,173,6,1
3167,3,527.83,5.01,15.2,1289,8.01,1854,713.0,1,132.42,112,161,6,3
3480,3,1740.0,10.58,15.31,1445,17.62,1393,527.0,1,82.74,272,82,2,3
595,0,297.5,69.01,2.74,1702,15.91,1643,1284.0,2,189.56,60,107,2,1
2466,2,493.2,0.8,6.16,534,6.28,1220,911.0,0,253.77,15,85,5,2
1337,1,222.83,42.68,14.44,628,7.22,1534,1047.0,0,142.87,84,87,6,1
1462,1,1462.0,34.69,2.05,713,7.28,1477,123.0,0,74.11,342,98,1,0
503,0,62.88,98.1,2.01,1207,10.78,681,406.0,1,99.11,21,112,8,0
2066,2,295.14,14.17,30.37,683,3.47,1135,927.0,0,146.55,54,197,7,1
708,0,141.6,34.12,9.2,594,3.03,528,407.0,0,37.04,85,196,5,0
2029,2,289.86,26.42,28.41,537,5.21,1430,1041.0,0,160.8,50,103,7,1
308,0,61.6,94.81,0.77,1565,12.93,1364,781.0,2,78.59,323,121,5,0
552,0,138.0,9.39,1.99,1052,5.39,1839,1191.0,1,313.0,6,195,4,0
2082,2,1041.0,29.53,6.66,713,8.01,1760,103.0,0,110.19,150,89,2,1
3314,3,662.8,4.8,8.28,1766,12.52,1227,125.0,2,123.34,63,141,5,3
3996,3,999.0,4.75,27.17,584,2.93,1343,919.0,0,125.18,108,199,4,3
1795,1,448.75,2.7,10.77,1541,14.14,1656,536.0,2,217.57,21,109,4,1
594,0,118.8,74.99,7.13,837,8.05,1831,638.0,0,114.06,96,104,5,0
2473,2,494.6,23.06,6.18,935,6.03,1087,639.0,0,114.63,40,155,5,2
690,0,138.0,40.06,2.41,665,3.59,1804,496.0,0,311.82,10,185,5,0
3845,3,1922.5,8.82,18.46,680,4.33,1418,686.0,0,98.45,15,157,2,3
2004,2,286.29,8.26,21.04,877,4.5,1985,1064.0,0,187.68,88,195,7,1
2083,2,416.6,24.83,15.62,1493,14.64,1414,240.0,1,71.71,285,102,5,2
2661,2,443.5,9.63,9.58,1762,21.23,704,525.0,2,87.82,63,83,6,2
1903,1,634.33,29.11,10.28,842,6.79,730,348.0,0,89.86,32,124,3,1
2466,2,2466.0,22.33,5.18,925,4.72,1520,1262.0,0,219.51,48,196,1,2
3779,3,3779.0,0.53,7.94,1692,15.96,1904,1899.0,2,268.91,27,106,1,3
3904,3,1301.33,1.28,25.77,1576,11.34,789,258.0,2,138.35,5,139,3,3
265,0,44.17,133.78,2.7,1065,6.57,1948,1188.0,1,253.52,48,162,6,0
1417,1,1417.0,40.44,2.27,958,4.79,751,730.0,0,95.21,40,200,1,0
1769,1,252.71,14.23,9.91,623,3.16,1238,484.0,0,120.84,10,197,7,1
2948,2,2948.0,5.71,4.13,897,5.25,1852,547.0,0,148.55,36,171,1,2
2572,2,857.33,15.7,11.57,1110,7.3,1455,800.0,1,97.67,80,152,3,2
3267,3,466.71,6.38,50.31,616,4.11,513,347.0,0,34.41,153,150,7,2
1459,1,364.75,24.27,7.0,1680,10.0,1231,679.0,2,87.87,45,168,4,1
1633,1,204.12,7.08,16.98,1715,18.24,1676,1224.0,2,129.71,150,94,8,2
2052,2,513.0,21.39,4.92,983,7.56,1205,948.0,0,255.53,15,130,4,1
1086,1,271.5,12.06,3.91,720,4.36,1234,366.0,0,85.81,98,165,4,0
2402,2,1201.0,9.81,2.88,1660,9.82,1777,223.0,2,137.76,120,169,2,2
3376,3,1688.0,12.36,10.13,1564,14.48,1962,1619.0,2,317.97,42,108,2,3
1507,1,215.29,33.09,8.44,592,5.75,970,332.0,0,170.87,30,103,7,0
641,0,213.67,60.61,3.46,969,6.13,909,167.0,0,92.42,9,158,3,0
3451,3,3451.0,10.09,1.73,1356,10.35,951,782.0,1,205.2,10,131,1,3
1607,1,229.57,8.39,11.25,504,2.67,1129,881.0,0,89.5,90,189,7,0
3521,3,3521.0,1.7,1.76,1546,15.31,1317,91.0,2,82.51,165,101,1,3
1241,1,620.5,5.34,7.2,689,4.69,722,487.0,0,87.09,54,147,2,0
881,0,125.86,16.66,3.7,1685,12.3,1429,120.0,2,204.86,18,137,7,0
2563,2,366.14,23.82,17.94,1792,10.54,1913,1626.0,2,132.14,252,170,7,3
3033,3,1011.0,19.92,10.92,1786,14.52,865,74.0,2,57.88,154,123,3,3
769,0,109.86,69.33,3.23,1944,14.73,1079,634.0,2,62.57,247,132,7,0
3454,3,863.5,14.11,34.54,1077,8.22,1079,334.0,1,62.75,187,131,4,3
819,0,204.75,66.68,5.9,648,3.32,1811,931.0,0,185.12,30,195,4,0
435,0,72.5,3.81,1.3,1702,9.2,1351,921.0,2,125.77,108,185,6,0
586,0,83.71,44.63,11.9,1571,10.47,956,805.0,2,113.62,90,150,7,0
650,0,108.33,25.86,4.29,856,6.85,1931,1057.0,0,122.3,102,125,6,0
3038,3,759.5,4.57,31.6,1786,15.53,912,616.0,2,57.92,108,115,4,3
3736,3,747.2,16.01,13.08,914,4.62,840,740.0,0,74.63,112,198,5,3
2948,2,2948.0,3.02,8.25,1615,13.8,678,542.0,2,96.45,24,117,1,2
739,0,105.57,23.12,7.24,649,3.42,1551,344.0,0,83.62,18,190,7,0
686,0,343.0,32.47,3.43,1646,8.23,1608,211.0,2,180.2,48,200,2,0
841,0,420.5,7.6,3.2,1189,7.25,615,79.0,1,44.29,130,164,2,0
1183,1,147.88,23.1,25.55,1043,12.57,893,887.0,1,209.78,15,83,8,0
3943,3,1314.33,4.81,7.1,1920,14.66,1152,670.0,2,95.19,78,131,3,3
1037,1,148.14,48.53,20.33,1220,11.19,1249,383.0,1,186.63,24,109,7,0
2633,2,658.25,19.84,5.27,1748,15.33,1109,718.0,2,77.71,96,114,4,2
3911,3,1303.67,11.23,30.51,907,5.67,896,144.0,0,64.82,78,160,3,3
1958,1,279.71,9.94,31.52,1193,7.55,1904,1442.0,1,298.55,35,158,7,2
3297,3,412.12,6.63,13.19,1766,14.48,1318,291.0,2,168.72,35,122,8,3
