battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range,total_camera_mp,screen_area,aspect_ratio,pixel_density,ram_per_core,battery_wt_ratio,storage_ram_ratio,connectivity_score,performance_score,ram_category,battery_category
1260,0,0.6,0,5,1,13,1.0,106,6,6,165.0,736,2710,13,1,8,1,1,0,2,11,13,4.434,53.88,451.67,11.89,4.73,3,9.76,2,1
1793,0,1.8,1,10,0,12,0.5,169,6,17,1086.0,1418,3533,16,14,15,1,1,1,3,27,224,1.305,105.06,588.83,10.61,3.38,4,38.16,3,2
675,0,2.3,0,10,0,60,0.9,144,5,15,192.0,757,1735,7,6,13,1,0,1,0,25,42,3.922,97.62,347.0,4.69,33.44,2,19.95,1,0
658,1,2.7,0,0,1,12,0.9,103,7,3,1156.0,1750,3587,14,11,20,1,0,0,3,3,154,1.513,139.82,512.43,6.39,3.33,3,67.79,3,0
1694,1,0.6,0,0,1,34,0.3,102,7,7,377.0,549,2298,17,5,2,1,1,0,2,7,85,1.452,37.0,328.29,16.61,14.5,4,9.65,2,2
804,1,0.8,1,12,1,41,0.9,89,1,13,709.0,818,2027,11,5,11,1,0,0,1,25,55,1.152,90.21,2027.0,9.03,19.72,4,1.62,2,0
1713,0,2.5,1,1,0,27,0.9,127,7,3,729.0,974,2406,13,10,20,1,0,1,2,4,130,1.334,86.9,343.71,13.49,11.02,3,42.1,2,2
706,0,0.5,0,13,1,31,0.1,108,3,19,543.0,938,2419,8,7,4,1,0,1,1,32,56,1.724,120.43,806.33,6.54,12.59,3,3.63,2,0
1362,0,0.5,0,3,0,25,0.8,131,7,9,553.0,1505,995,7,6,18,0,1,1,0,12,42,2.717,200.42,142.14,10.4,23.33,2,3.48,0,1
1527,0,2.7,0,10,1,60,0.1,154,5,14,526.0,1116,2078,5,3,11,1,1,1,2,24,15,2.118,205.62,415.6,9.92,28.18,4,28.05,2,2
768,0,0.5,1,0,0,19,0.9,159,2,1,637.0,991,1145,19,1,7,0,0,1,0,1,19,1.553,58.9,572.5,4.83,15.6,2,1.14,1,0
1314,0,2.9,1,8,1,41,0.1,155,4,12,113.0,577,626,10,4,4,1,1,1,0,20,40,5.061,53.45,156.5,8.48,57.64,5,7.26,0,1
705,1,0.5,0,5,1,57,0.9,155,6,9,1114.0,1374,1509,15,11,18,1,1,1,1,14,165,1.232,110.55,251.5,4.55,36.22,5,4.53,1,0
1403,0,2.7,0,2,1,26,0.1,164,5,3,461.0,1251,3371,13,9,9,1,0,1,3,5,117,2.708,95.23,674.2,8.55,7.67,3,45.51,3,1
1486,0,2.6,0,7,0,52,0.1,85,4,15,1430.0,1747,297,13,1,15,0,1,0,0,22,13,1.221,161.26,74.25,17.48,133.32,1,3.09,0,1
781,0,1.1,0,2,0,38,0.4,198,5,7,304.0,1674,3508,13,8,5,0,0,1,3,9,104,5.489,121.53,701.6,3.94,10.78,1,19.29,3,0
986,1,1.5,0,1,1,23,0.8,183,8,3,471.0,800,2385,16,9,19,1,0,0,1,4,144,1.695,54.61,298.12,5.39,9.47,3,28.62,2,0
1310,0,1.4,0,0,0,33,0.4,105,1,14,806.0,1016,1301,13,12,19,0,0,1,1,14,156,1.259,92.63,1301.0,12.48,24.08,1,1.82,1,1
560,1,2.0,1,6,1,57,0.3,81,3,12,80.0,1327,2167,11,10,7,1,0,1,1,18,110,16.383,110.78,722.33,6.91,25.72,5,13.0,2,0
1348,0,1.3,0,0,0,43,0.4,116,5,6,204.0,501,3914,10,3,8,1,0,1,3,6,30,2.444,49.18,782.8,11.62,10.96,2,25.44,3,1
1567,0,0.5,1,3,0,22,0.5,119,6,6,545.0,1621,2312,9,1,18,1,0,0,2,9,9,2.969,171.02,385.33,13.17,9.33,2,6.94,2,2
1940,1,0.9,1,4,0,17,0.7,93,5,7,112.0,858,2297,14,6,8,0,1,0,2,11,84,7.593,57.69,459.4,20.86,7.26,3,10.34,2,2
1979,1,2.9,1,0,1,19,1.0,176,3,9,1331.0,1532,411,8,2,2,1,1,1,0,9,16,1.15,225.49,137.0,11.24,37.9,6,3.58,0,2
561,1,2.1,1,7,1,2,0.1,193,3,13,1055.0,1294,665,10,6,4,1,1,0,0,20,60,1.225,151.78,221.67,2.91,2.67,5,4.19,0,0
1717,1,1.3,0,1,0,62,0.7,130,1,3,609.0,810,3226,6,4,5,0,1,0,3,4,24,1.328,144.77,3226.0,13.21,19.07,2,4.19,3,2
535,0,1.5,0,1,1,48,0.7,113,1,4,290.0,811,740,11,10,18,1,1,0,0,5,110,2.787,71.77,740.0,4.73,58.35,3,1.11,0,0
1413,0,0.5,1,4,1,39,0.1,185,5,12,1039.0,1318,3878,19,16,4,1,0,0,3,16,304,1.267,83.91,775.6,7.64,10.03,3,9.7,3,1
1358,0,2.5,1,0,0,20,0.6,135,7,0,1485.0,1655,3406,5,1,11,0,0,1,3,0,5,1.114,370.59,486.57,10.06,5.84,2,59.6,3,1
1519,0,2.9,0,2,0,30,0.7,112,7,8,1122.0,1702,2440,9,5,10,1,1,1,2,10,45,1.516,203.86,348.57,13.56,12.08,3,49.53,2,2
1254,0,1.2,1,2,0,50,0.7,108,5,6,462.0,1013,3959,10,4,17,1,1,0,3,8,40,2.188,101.22,791.8,11.61,12.61,3,23.75,3,1
1591,1,2.2,0,3,1,49,0.4,154,6,7,1384.0,1883,3703,17,6,20,1,1,0,3,10,102,1.36,129.83,617.17,10.33,13.19,4,48.88,3,2
977,1,2.8,1,2,0,35,0.6,165,2,15,1502.0,1862,3714,19,3,10,0,1,1,3,17,57,1.239,119.61,1857.0,5.92,9.39,4,20.8,3,0
1640,1,0.7,0,10,1,21,0.8,169,7,14,589.0,1301,337,16,3,5,1,1,0,0,24,48,2.205,84.01,48.14,9.7,48.94,4,1.65,0,2
663,0,0.8,1,0,0,25,0.6,183,2,1,82.0,1605,3176,6,2,2,1,0,1,2,1,12,19.337,229.58,1588.0,3.62,7.81,3,5.08,3,0
1744,1,1.0,0,1,1,20,0.5,112,8,3,68.0,718,1205,18,7,14,1,0,0,1,4,126,10.406,37.96,150.62,15.57,15.66,3,9.64,1,2
1624,0,1.6,1,8,0,28,0.4,150,2,10,689.0,699,2473,16,11,2,1,0,0,2,18,176,1.013,57.73,1236.5,10.83,11.13,2,7.91,2,2
1108,1,1.3,1,14,1,2,0.3,169,7,20,208.0,1742,1229,5,3,4,1,1,0,0,34,15,8.335,292.4,175.57,6.56,1.54,5,11.18,1,1
1188,1,1.4,1,0,1,9,0.6,114,2,0,1339.0,1558,2896,12,11,16,1,0,1,3,0,132,1.163,158.03,1448.0,10.42,3.07,5,8.11,2,1
817,0,1.3,0,0,0,11,0.5,144,3,11,722.0,766,2039,11,6,19,0,1,0,1,11,66,1.059,87.72,679.67,5.67,5.26,1,7.95,2,0
863,0,1.6,1,5,1,6,0.7,133,4,13,717.0,1799,520,10,2,18,1,0,1,0,18,20,2.506,176.06,130.0,6.49,9.87,4,3.33,0,0
1397,0,2.4,1,5,1,3,0.2,121,3,15,433.0,1658,1378,18,15,4,1,1,1,1,20,270,3.82,90.19,459.33,11.55,2.08,5,9.92,1,1
1108,0,1.0,0,3,0,49,0.7,140,5,12,1298.0,1666,3254,12,6,16,1,0,0,3,15,72,1.283,162.46,650.8,7.91,14.95,1,16.27,3,1
1068,0,2.0,1,1,1,37,0.9,184,7,13,186.0,1998,1803,5,4,7,1,0,0,1,14,20,10.684,334.44,257.57,5.8,19.88,3,25.24,1,1
1702,1,2.3,0,12,1,52,0.5,145,2,15,1397.0,1491,2501,16,12,4,1,0,0,3,27,192,1.067,120.19,1250.5,11.74,20.45,3,11.5,2,2
808,0,0.5,1,0,0,8,0.1,192,4,1,618.0,1891,3762,15,9,12,1,0,1,3,1,135,3.055,124.34,940.5,4.21,2.12,3,7.52,3,0
1156,0,0.5,0,6,0,61,0.1,89,7,9,1214.0,1262,1796,16,6,13,0,1,1,1,15,96,1.039,103.01,256.57,12.99,32.9,2,6.29,1,1
1271,0,0.5,1,2,0,54,0.1,159,8,3,613.0,650,990,14,11,6,0,1,1,0,5,154,1.059,59.56,123.75,7.99,50.62,3,3.96,0,1
696,0,0.5,0,6,0,51,0.3,197,3,8,649.0,907,2630,18,8,9,0,0,1,1,14,144,1.395,58.7,876.67,3.53,19.11,1,3.94,2,0
1981,1,1.9,1,13,0,45,0.3,175,6,18,193.0,1234,1380,10,1,13,0,1,0,1,31,10,6.361,113.55,230.0,11.32,31.08,3,15.73,1,2
614,0,1.7,1,0,1,58,0.2,128,7,2,22.0,519,3487,15,6,11,1,1,1,2,2,90,22.565,32.47,498.14,4.8,16.55,5,41.5,3,0
1590,0,0.6,1,0,0,7,0.3,122,3,17,1464.0,1595,1201,12,3,18,1,1,1,1,17,36,1.089,166.54,400.33,13.03,5.5,4,2.16,1,2
1945,0,1.6,0,4,0,21,0.7,113,3,10,280.0,895,3015,6,1,15,0,0,0,3,14,6,3.185,133.97,1005.0,17.21,6.9,0,14.47,3,2
1135,1,2.8,1,9,0,43,0.4,158,1,11,690.0,1589,3204,18,13,6,1,0,0,3,20,234,2.3,91.18,3204.0,7.18,13.32,3,8.97,3,1
1049,0,0.6,1,8,1,2,0.3,172,6,10,39.0,1564,433,10,7,6,1,0,0,0,18,70,39.1,142.23,72.17,6.1,3.83,3,1.56,0,1
1807,1,2.1,0,2,0,49,0.8,125,1,10,337.0,1384,1906,17,13,13,0,1,1,2,12,221,4.095,79.14,1906.0,14.46,24.98,3,4.0,1,2
984,1,0.5,0,13,1,42,0.8,98,7,17,1036.0,1611,898,16,8,13,1,1,0,0,30,128,1.554,112.67,128.29,10.04,42.99,4,3.14,0,0
720,1,1.4,1,0,1,61,0.6,96,7,8,1347.0,1733,2799,5,3,15,1,0,1,3,8,15,1.286,365.82,399.86,7.5,21.53,5,27.43,2,0
1536,0,0.8,0,12,0,13,0.3,105,7,20,22.0,1634,2020,6,6,16,1,1,0,2,32,36,71.043,233.45,288.57,14.63,6.27,2,11.31,2,2
771,1,0.5,0,3,0,25,1.0,86,4,6,327.0,922,770,12,1,20,0,1,0,0,9,12,2.811,75.25,192.5,8.97,29.34,2,1.54,0,0
503,0,2.5,0,3,0,57,0.6,185,6,11,778.0,1291,305,11,8,16,0,0,1,0,14,88,1.657,125.61,50.83,2.72,143.27,1,4.58,0,0
675,0,2.4,0,1,0,42,0.6,187,7,2,482.0,874,2953,9,5,13,1,1,0,2,3,45,1.81,99.81,421.86,3.61,14.08,2,49.61,2,0
1936,1,1.9,1,13,1,34,0.2,182,7,14,591.0,1089,1671,6,1,9,1,0,1,1,27,6,1.84,177.0,238.71,10.64,19.63,5,22.22,1,2
1303,0,1.0,1,0,1,15,0.1,138,3,10,229.0,1604,2574,12,4,14,1,1,1,2,10,48,6.974,124.64,858.0,9.44,5.74,5,7.72,2,1
1004,1,2.9,1,0,0,35,0.2,141,6,9,901.0,1162,3772,17,8,18,0,1,1,3,9,136,1.288,81.69,628.67,7.12,9.25,4,65.63,3,1
1972,0,1.2,1,0,0,37,0.7,102,2,1,715.0,1648,2870,16,6,17,0,0,0,3,1,96,2.302,105.67,1435.0,19.33,12.75,1,6.89,2,2
1822,0,1.2,0,0,0,8,0.2,195,6,0,172.0,910,2577,9,5,8,1,1,0,2,0,45,5.26,92.61,429.5,9.34,3.06,2,18.55,2,2
1159,1,2.8,0,5,1,18,0.5,83,1,7,681.0,723,2246,8,1,3,1,1,0,1,12,8,1.06,110.36,2246.0,13.96,7.85,4,6.29,2,1
1782,1,2.8,1,6,1,58,0.8,157,1,13,867.0,999,2405,15,6,16,1,0,1,2,19,90,1.151,82.67,2405.0,11.35,23.69,5,6.73,2,2
894,0,2.1,1,16,0,16,0.7,168,8,20,286.0,1300,3377,5,1,6,1,1,1,2,36,5,4.53,221.85,422.12,5.32,4.71,4,56.73,3,0
1884,0,2.1,1,7,1,43,0.8,185,1,18,451.0,819,3619,14,8,7,1,1,1,3,25,112,1.812,62.33,3619.0,10.18,11.83,5,7.6,3,2
1648,1,0.5,0,1,1,17,0.9,142,2,3,1119.0,1238,1184,6,2,2,1,0,1,1,4,12,1.105,238.4,592.0,11.61,13.53,4,1.18,1,2
798,0,2.4,0,5,0,4,0.2,96,3,9,526.0,643,2965,15,7,14,1,1,0,2,14,105,1.22,51.92,988.33,8.31,1.34,2,21.35,2,0
802,1,2.4,1,1,0,45,0.8,157,3,9,1299.0,1633,3713,8,3,8,0,0,0,3,10,24,1.256,231.85,1237.67,5.11,12.08,2,26.73,3,0
1276,1,2.9,1,2,0,53,0.3,130,2,3,217.0,735,3798,19,10,8,1,1,1,3,5,190,3.372,38.32,1899.0,9.82,13.91,5,22.03,3,1
1331,1,1.6,0,0,0,16,0.5,165,2,7,1109.0,1226,1026,13,5,20,1,0,1,1,7,65,1.105,118.08,513.0,8.07,14.52,3,3.28,1,1
1620,0,2.6,1,6,0,5,0.9,186,6,18,434.0,1339,1086,18,14,13,1,0,0,1,24,252,3.078,74.08,181.0,8.71,4.31,2,16.94,1,2
1996,0,2.5,0,5,1,51,0.4,122,4,9,671.0,1445,2236,8,7,12,1,0,1,2,14,56,2.15,177.02,559.0,16.36,22.33,3,22.36,2,2
1092,0,2.7,1,8,0,45,0.8,185,1,10,1404.0,1424,1303,12,3,20,0,1,1,1,18,36,1.014,153.83,1303.0,5.9,32.79,3,3.52,1,1
1018,1,0.7,1,7,0,63,0.1,155,5,18,856.0,883,3048,10,3,2,0,0,1,2,25,30,1.03,111.8,609.6,6.57,20.48,3,10.67,3,1
545,0,0.5,0,0,1,11,0.3,131,3,1,381.0,1452,616,15,6,19,1,1,1,0,1,90,3.801,93.82,205.33,4.16,15.68,4,0.92,0,0
554,1,1.3,0,0,0,12,0.1,105,6,10,85.0,806,3764,10,7,4,0,1,1,2,10,70,9.372,73.68,627.33,5.28,3.18,3,29.36,3,0
1264,0,2.9,1,2,1,34,0.2,171,3,3,562.0,849,419,7,4,3,1,1,1,0,5,28,1.508,127.27,139.67,7.39,66.77,5,3.65,0,1
1030,0,1.6,1,3,1,58,0.2,138,6,20,1111.0,1812,2858,6,2,18,1,1,1,3,23,12,1.629,303.64,476.33,7.46,20.06,5,27.44,2,1
1432,1,1.7,1,6,1,39,0.3,164,4,18,209.0,947,504,14,4,10,1,1,0,0,24,56,4.51,64.65,126.0,8.73,65.86,5,3.43,0,1
558,1,2.8,0,1,1,49,0.8,142,5,4,997.0,1605,392,10,5,8,1,1,1,0,5,50,1.608,171.77,78.4,3.93,101.49,5,5.49,0,0
829,0,0.5,0,0,0,56,0.6,129,7,1,91.0,1916,820,12,6,11,1,0,1,0,1,72,20.826,147.55,117.14,6.43,62.17,2,2.87,0,0
1741,1,1.8,0,0,0,14,0.7,143,8,0,730.0,1895,3387,11,3,3,1,0,0,3,0,33,2.592,169.23,423.38,12.17,4.11,2,48.77,3,2
1849,1,2.3,0,7,1,15,0.4,144,5,19,606.0,1123,3447,14,11,19,1,0,1,3,26,154,1.85,85.07,689.4,12.84,4.33,4,39.64,3,2
733,0,2.1,0,5,1,7,0.2,174,7,10,445.0,1409,1403,15,8,2,1,1,0,0,15,120,3.159,92.35,200.43,4.21,4.76,3,20.62,1,0
1872,1,0.9,1,0,0,16,0.5,80,2,2,286.0,1484,2295,15,11,16,0,0,1,2,2,165,5.171,94.46,1147.5,23.4,6.83,3,4.13,2,2
1853,0,0.5,1,1,0,27,0.3,197,6,13,985.0,1005,1973,10,2,8,1,0,1,2,14,20,1.019,127.93,328.83,9.41,13.32,3,5.92,1,2
1149,1,2.2,0,4,0,30,0.2,106,6,5,1617.0,1675,3755,17,14,8,1,0,0,3,9,238,1.035,129.34,625.83,10.84,7.96,2,49.57,3,1
891,0,0.5,1,9,1,25,0.3,196,2,19,375.0,1724,2073,7,1,10,1,0,1,1,28,7,4.585,220.54,1036.5,4.55,11.77,4,2.07,2,0
1911,1,2.0,0,7,1,64,0.6,163,8,8,1795.0,1958,3872,9,8,11,1,1,0,3,15,72,1.09,265.63,484.0,11.72,16.49,4,61.95,3,2
550,1,0.5,0,16,1,23,0.1,145,2,17,486.0,1930,302,18,5,8,1,0,0,0,33,90,3.963,104.75,151.0,3.79,58.24,3,0.3,0,0
576,0,0.8,0,0,1,27,0.1,121,2,4,757.0,1518,1519,18,6,8,1,0,1,1,4,108,2.003,89.28,759.5,4.76,17.05,3,2.43,1,0
1760,0,1.9,0,1,1,50,0.8,198,1,2,273.0,1704,2549,10,8,4,1,1,0,2,3,80,6.219,156.88,2549.0,8.89,19.31,3,4.84,2,2
969,0,2.4,0,0,0,45,0.3,124,7,0,491.0,589,404,18,5,19,1,0,1,0,0,90,1.197,40.36,57.71,7.81,91.0,2,6.79,0,0
1160,0,1.1,0,1,1,63,0.7,166,3,2,762.0,859,595,18,4,15,1,0,1,0,3,72,1.126,60.44,198.33,6.99,92.5,3,1.96,0,1
827,0,1.1,1,2,1,18,0.9,160,2,16,448.0,821,1663,14,6,17,1,1,1,0,18,84,1.829,62.35,831.5,5.17,10.44,5,3.66,1,0
1786,0,0.5,0,9,1,58,0.7,161,7,10,231.0,1671,2764,9,3,7,1,1,1,3,19,27,7.203,168.69,394.86,11.09,20.72,4,9.67,2,2
774,1,0.6,1,2,1,8,0.4,136,1,4,1713.0,1865,2614,7,6,14,1,1,1,2,6,42,1.088,316.54,2614.0,5.69,3.02,6,1.57,2,0
819,1,2.5,1,0,1,11,0.2,83,8,1,438.0,822,1094,10,5,15,1,0,0,0,1,50,1.872,84.67,136.75,9.87,9.41,4,21.88,1,0
1042,0,2.2,0,15,1,11,0.6,139,5,16,68.0,1018,2826,18,6,2,1,0,0,2,31,108,14.754,53.7,565.2,7.5,3.85,2,31.09,2,1
1368,0,3.0,1,10,0,50,0.2,97,7,18,698.0,829,2496,13,6,5,0,1,1,2,28,78,1.186,77.41,356.57,14.1,19.7,3,52.42,2,1
1592,0,2.1,0,6,1,50,0.1,181,2,17,510.0,522,2103,19,8,7,1,0,0,1,23,152,1.022,36.49,1051.5,8.8,23.22,2,8.83,2,2
1067,0,1.8,1,11,0,14,0.2,146,1,15,965.0,1009,966,5,6,13,0,0,1,0,26,30,1.045,232.7,966.0,7.31,13.42,2,1.74,0,1
1892,1,0.7,0,5,0,47,0.4,110,4,10,1399.0,1564,2172,17,14,3,1,1,1,2,15,238,1.117,116.58,543.0,17.2,21.16,4,6.08,2,2
915,0,1.1,0,6,0,56,0.6,187,8,17,532.0,1448,905,19,10,12,0,1,0,0,23,190,2.717,77.13,113.12,4.89,56.92,1,7.96,0,0
774,1,2.8,0,7,1,55,0.9,124,3,18,8.0,896,3916,8,1,12,1,1,0,3,25,8,99.556,99.56,1305.33,6.24,14.02,4,32.89,3,0
1848,1,1.4,1,2,1,42,0.7,179,2,10,154.0,605,3902,11,9,3,1,0,1,3,12,99,3.903,52.02,1951.0,10.32,10.74,5,10.93,3,2
1501,0,1.1,0,12,1,2,0.2,187,1,15,198.0,1056,2487,13,12,16,1,1,1,2,27,156,5.307,76.74,2487.0,8.03,0.79,4,2.74,2,2
1614,0,1.9,0,8,1,55,0.3,188,3,17,860.0,1330,3914,17,13,13,1,0,0,3,25,221,1.545,87.99,1304.67,8.59,14.02,2,22.31,3,2
911,1,2.9,0,0,0,46,0.1,181,5,1,461.0,670,363,9,5,17,0,1,0,0,1,45,1.45,81.33,72.6,5.03,101.21,2,5.26,0,0
1520,0,0.5,0,1,1,24,0.7,199,5,8,109.0,1909,3233,13,3,4,1,0,1,3,9,39,17.355,136.58,646.6,7.64,7.37,3,8.08,3,2
1647,0,1.4,1,3,1,38,0.3,102,6,15,193.0,1185,2532,16,14,15,1,0,1,2,18,224,6.108,70.62,422.0,16.15,14.77,4,21.27,2,2
1347,0,0.9,1,8,1,53,0.8,108,6,15,961.0,1008,3836,15,3,14,1,0,1,3,23,45,1.048,87.04,639.33,12.47,13.78,4,20.71,3,1
967,1,1.6,0,4,0,25,0.6,92,8,9,243.0,1642,3076,7,4,18,0,1,1,2,13,28,6.73,207.49,384.5,10.51,8.05,3,39.37,3,0
1442,0,2.2,0,0,1,56,0.7,145,5,3,1626.0,1668,1513,11,8,7,1,1,0,2,3,88,1.025,194.12,302.6,9.94,35.5,3,16.64,1,1
1204,1,2.6,0,0,0,10,0.3,199,7,3,480.0,1482,1724,11,2,19,1,0,0,1,3,22,3.081,129.82,246.29,6.05,5.61,2,31.38,1,1
1320,0,2.1,1,0,1,41,0.6,144,7,2,123.0,1229,542,11,1,14,1,1,0,0,2,11,9.911,102.93,77.43,9.17,65.15,4,7.97,0,1
1800,1,0.7,0,2,1,8,0.4,100,7,6,400.0,823,3481,10,8,8,1,0,1,3,8,80,2.052,83.19,497.29,18.0,2.29,4,17.06,3,2
1567,0,2.1,1,3,0,22,0.8,153,3,19,190.0,1326,3991,15,2,10,1,0,0,3,22,30,6.942,83.72,1330.33,10.24,5.5,2,25.14,3,2
1439,0,0.9,0,12,1,20,0.8,147,1,17,626.0,932,1790,19,12,15,1,0,1,1,29,228,1.486,56.14,1790.0,9.79,10.82,3,1.61,1,1
1422,0,1.0,0,15,0,3,0.1,112,1,17,1.0,926,509,19,1,3,1,1,1,0,32,19,463.0,46.3,509.0,12.7,5.02,3,0.51,0,1
1591,1,2.2,1,4,1,52,1.0,161,3,16,548.0,1641,282,10,9,14,1,1,1,0,20,90,2.989,157.28,94.0,9.88,138.52,6,1.86,0,2
880,0,1.7,0,2,0,6,0.6,198,4,19,632.0,660,3006,6,4,3,1,0,0,2,21,24,1.043,130.54,751.5,4.44,1.98,1,20.44,3,0
1929,1,0.5,1,0,1,19,1.0,163,6,2,349.0,1051,1913,12,7,6,1,1,0,1,2,84,3.003,85.19,318.83,11.83,9.65,5,5.74,1,2
1642,1,1.6,1,0,0,5,0.4,102,5,2,1686.0,1889,1333,18,6,2,0,0,1,2,2,108,1.12,133.26,266.6,16.1,3.57,3,10.66,1,2
1511,0,2.5,1,3,0,21,0.2,114,3,18,1455.0,1982,3746,10,6,5,1,0,0,3,21,60,1.361,223.52,1248.67,13.25,5.59,2,28.1,3,2
1312,0,1.3,0,5,1,10,0.6,163,2,9,95.0,893,3941,6,2,13,1,1,1,3,14,12,9.302,128.29,1970.5,8.05,2.53,4,10.25,3,1
1852,0,1.4,0,4,1,10,0.7,196,1,18,580.0,1163,3970,13,1,11,1,0,1,3,22,13,2.002,92.83,3970.0,9.45,2.51,3,5.56,3,2
972,1,1.3,0,8,0,44,0.7,82,7,10,297.0,589,3925,7,6,7,0,1,0,3,18,42,1.977,82.46,560.71,11.85,11.19,2,35.72,3,0
691,1,2.7,1,4,1,33,0.9,108,4,8,951.0,962,424,5,3,15,1,1,1,0,12,15,1.011,225.45,106.0,6.4,64.19,6,4.58,0,0
807,0,0.5,0,9,0,8,0.3,158,5,20,667.0,697,1284,17,13,2,0,1,1,0,29,221,1.043,53.6,256.8,5.11,5.91,2,3.21,1,0
1113,0,0.6,1,0,0,25,0.3,145,1,10,1047.0,1312,277,11,2,12,1,0,1,0,10,22,1.252,139.88,277.0,7.68,67.47,3,0.17,0,1
721,1,1.3,1,10,0,16,0.9,125,1,18,408.0,1862,1713,10,3,4,0,1,1,1,28,30,4.553,173.29,1713.0,5.77,9.03,4,2.23,1,0
1188,1,1.5,1,0,0,54,0.3,198,6,2,1150.0,1469,485,12,7,7,0,1,0,0,2,84,1.276,143.51,80.83,6.0,94.14,3,4.36,0,1
1512,1,0.5,0,1,0,52,0.1,131,1,14,333.0,952,3002,6,5,7,0,0,1,2,15,30,2.85,144.08,3002.0,11.54,17.15,2,1.5,3,2
805,1,0.7,0,0,0,64,0.1,97,4,14,641.0,704,418,11,6,17,0,1,1,0,14,66,1.097,79.34,104.5,8.3,125.93,3,1.17,0,0
918,0,0.9,1,1,0,8,0.1,123,7,5,653.0,671,1652,17,4,14,1,1,0,1,6,68,1.026,52.02,236.0,7.46,4.67,3,10.41,1,0
1320,0,0.5,1,7,0,48,0.2,168,5,16,103.0,1583,2893,8,5,9,0,0,1,2,23,40,15.221,176.26,578.6,7.86,16.41,2,7.23,2,1
1236,0,0.9,1,2,1,57,0.1,188,1,14,517.0,809,1406,14,12,20,1,0,1,0,16,168,1.562,64.01,1406.0,6.57,38.7,4,1.27,1,1
1387,0,0.5,0,0,1,61,0.5,98,3,0,785.0,1151,629,5,3,11,1,1,0,0,0,15,1.464,232.2,209.67,14.15,85.4,3,0.94,0,1
1883,1,2.7,1,6,1,30,0.5,95,2,10,531.0,791,3724,16,15,20,1,1,1,3,16,240,1.487,56.04,1862.0,19.82,8.03,6,20.11,3,2
839,0,2.0,1,0,0,14,0.4,175,7,3,564.0,1391,3835,15,8,11,1,0,0,3,3,120,2.462,93.81,547.86,4.79,3.64,2,53.69,3,0
1593,1,1.0,0,0,1,52,0.7,130,8,0,761.0,1336,1354,15,13,13,1,1,1,1,0,195,1.753,96.1,169.25,12.25,36.56,5,10.83,1,2
1722,1,1.0,0,7,0,25,0.8,88,6,19,1179.0,1638,2376,5,1,19,0,0,1,3,26,5,1.388,336.36,396.0,19.57,10.33,2,14.26,2,2
1954,0,0.6,1,8,0,7,0.9,126,3,9,673.0,690,3438,17,12,13,1,0,0,3,17,204,1.024,53.55,1146.0,15.51,2.02,2,6.19,3,2
1788,1,0.5,1,15,1,2,0.3,150,6,20,472.0,1073,2655,12,2,4,1,0,1,2,35,24,2.268,90.17,442.5,11.92,0.74,5,7.96,2,2
1628,0,0.5,0,5,1,33,0.9,101,6,8,412.0,643,3361,16,10,13,1,0,0,3,13,160,1.557,44.92,560.17,16.12,9.76,2,10.08,3,2
1965,0,0.5,0,6,1,4,1.0,84,7,9,977.0,1660,3535,17,6,16,1,1,1,3,15,102,1.697,107.01,505.0,23.39,1.13,4,12.37,3,2
833,1,2.2,0,4,0,27,0.9,124,1,6,359.0,1395,2150,9,5,7,0,1,1,1,10,45,3.875,144.05,2150.0,6.72,12.27,3,4.73,2,0
571,0,0.6,0,1,1,43,0.5,141,3,8,224.0,783,2587,7,5,18,1,0,0,1,9,35,3.48,101.8,862.33,4.05,16.37,2,4.66,2,0
1808,1,0.5,1,1,0,31,0.5,92,2,16,714.0,1208,2736,9,1,8,0,0,1,3,17,9,1.69,140.32,1368.0,19.65,11.18,3,2.74,2,2
1860,0,0.5,1,2,1,55,0.7,83,6,3,195.0,799,676,15,6,4,1,0,1,0,5,90,4.077,51.4,112.67,22.41,72.35,4,2.03,0,2
1368,1,1.6,1,4,0,9,0.1,115,7,7,843.0,1145,2941,13,12,17,0,1,0,3,11,156,1.357,101.56,420.14,11.9,3.03,3,32.94,2,1
1161,0,1.3,1,0,1,21,0.6,126,8,12,308.0,1169,3336,6,4,14,1,0,1,3,12,24,3.783,172.7,417.0,9.21,6.25,4,34.69,3,1
1224,1,1.6,0,9,0,33,1.0,157,1,18,522.0,563,3796,10,5,13,1,1,0,3,27,50,1.076,69.8,3796.0,7.8,8.67,3,6.07,3,1
902,1,0.6,1,0,0,63,0.7,122,5,14,364.0,1360,3654,18,8,15,0,1,1,3,14,144,3.726,74.1,730.8,7.39,17.17,4,10.96,3,0
787,1,0.5,0,15,0,11,0.6,93,1,16,806.0,1423,2934,8,6,14,1,0,1,2,31,48,1.763,181.71,2934.0,8.46,3.71,3,1.47,2,0
854,0,0.5,0,2,0,30,0.5,125,8,5,518.0,1152,2889,5,2,11,0,0,1,2,7,10,2.22,210.52,361.12,6.83,10.27,1,11.56,2,0
1184,0,1.5,1,1,1,48,0.6,191,1,6,519.0,1577,3315,17,7,14,1,1,1,3,7,119,3.033,92.23,3315.0,6.2,14.38,5,4.97,3,1
